PetID,Date,ProcedureType,ProcedureSubCode,procedurecode,
E2-5862,42582,GROOMING,03,GROOMING03,
C9-6871,42583,VACCINATIONS,05,VACCINATIONS05,
C7-5993,42583,VACCINATIONS,05,VACCINATIONS05,
B9-4864,42583,VACCINATIONS,05,VACCINATIONS05,
D8-7017,42583,VACCINATIONS,05,VACCINATIONS05,
D9-1413,42583,VACCINATIONS,05,VACCINATIONS05,
A4-8843,42583,VACCINATIONS,05,VACCINATIONS05,
D3-1819,42583,VACCINATIONS,05,VACCINATIONS05,
F5-7292,42583,ORTHOPEDIC,07,ORTHOPEDIC07,
D5-2789,42583,GROOMING,01,GROOMING01,
F8-7242,42583,GROOMING,01,GROOMING01,
F1-8904,42583,GENERAL SURGERIES,03,GENERAL SURGERIES03,
C1-1579,42583,GENERAL SURGERIES,03,GENERAL SURGERIES03,
F6-7787,42584,VACCINATIONS,02,VACCINATIONS02,
C1-1497,42584,VACCINATIONS,05,VACCINATIONS05,
A5-2208,42584,VACCINATIONS,05,VACCINATIONS05,
F0-8651,42584,VACCINATIONS,05,VACCINATIONS05,
B3-5936,42584,VACCINATIONS,05,VACCINATIONS05,
E3-4886,42584,VACCINATIONS,05,VACCINATIONS05,
F9-4898,42584,VACCINATIONS,05,VACCINATIONS05,
L0-6660,42584,ORTHOPEDIC,01,ORTHOPEDIC01,
E8-4126,42584,OFFICE FEES,02,OFFICE FEES02,
B4-1297,42584,GROOMING,01,GROOMING01,
F0-7046,42584,GENERAL SURGERIES,03,GENERAL SURGERIES03,
F0-5404,42585,VACCINATIONS,05,VACCINATIONS05,
B0-2063,42585,VACCINATIONS,05,VACCINATIONS05,
D5-6791,42585,VACCINATIONS,05,VACCINATIONS05,
F7-3477,42585,VACCINATIONS,05,VACCINATIONS05,
D9-4276,42585,VACCINATIONS,05,VACCINATIONS05,
E5-9337,42585,VACCINATIONS,05,VACCINATIONS05,
E2-9698,42585,GROOMING,03,GROOMING03,
E3-5640,42585,ORTHOPEDIC,08,ORTHOPEDIC08,
A1-1970,42585,GROOMING,03,GROOMING03,
D3-1776,42586,VACCINATIONS,05,VACCINATIONS05,
B5-4098,42586,VACCINATIONS,05,VACCINATIONS05,
A5-5690,42586,GROOMING,03,GROOMING03,
D8-7668,42587,VACCINATIONS,05,VACCINATIONS05,
A2-5191,42588,VACCINATIONS,05,VACCINATIONS05,
E7-9716,42588,VACCINATIONS,05,VACCINATIONS05,
E8-5184,42588,VACCINATIONS,05,VACCINATIONS05,
A5-8971,42588,VACCINATIONS,05,VACCINATIONS05,
B0-7222,42588,VACCINATIONS,05,VACCINATIONS05,
C9-8135,42588,GENERAL SURGERIES,13,GENERAL SURGERIES13,
A8-5094,42589,GROOMING,03,GROOMING03,
D2-7974,42590,ORTHOPEDIC,07,ORTHOPEDIC07,
F2-9670,42590,VACCINATIONS,05,VACCINATIONS05,
C6-5708,42590,VACCINATIONS,05,VACCINATIONS05,
C5-3042,42591,ORTHOPEDIC,06,ORTHOPEDIC06,
D8-8696,42591,VACCINATIONS,05,VACCINATIONS05,
B3-5498,42591,VACCINATIONS,05,VACCINATIONS05,
C0-3381,42591,GENERAL SURGERIES,14,GENERAL SURGERIES14,
B0-7174,42591,GROOMING,03,GROOMING03,
D1-6729,42591,GENERAL SURGERIES,03,GENERAL SURGERIES03,
D1-7995,42592,VACCINATIONS,04,VACCINATIONS04,
F9-7584,42592,VACCINATIONS,05,VACCINATIONS05,
C2-3092,42592,VACCINATIONS,05,VACCINATIONS05,
D1-6639,42592,VACCINATIONS,05,VACCINATIONS05,
A7-6017,42592,VACCINATIONS,05,VACCINATIONS05,
B2-5615,42592,VACCINATIONS,05,VACCINATIONS05,
D1-7769,42592,VACCINATIONS,05,VACCINATIONS05,
E8-9512,42592,VACCINATIONS,05,VACCINATIONS05,
F7-7540,42592,GENERAL SURGERIES,04,GENERAL SURGERIES04,
F0-6060,42592,ORTHOPEDIC,06,ORTHOPEDIC06,
C5-7583,42592,GROOMING,02,GROOMING02,
E6-6053,42592,GENERAL SURGERIES,08,GENERAL SURGERIES08,
D4-2952,42592,GROOMING,03,GROOMING03,
A2-6326,42592,GROOMING,01,GROOMING01,
E6-9634,42593,GENERAL SURGERIES,01,GENERAL SURGERIES01,
E8-4540,42594,VACCINATIONS,05,VACCINATIONS05,
A2-2483,42594,VACCINATIONS,05,VACCINATIONS05,
D0-7983,42594,GROOMING,01,GROOMING01,
B8-9458,42594,GROOMING,01,GROOMING01,
F0-1964,42595,VACCINATIONS,05,VACCINATIONS05,
E7-8401,42595,VACCINATIONS,05,VACCINATIONS05,
B3-6441,42595,VACCINATIONS,05,VACCINATIONS05,
B5-6792,42595,VACCINATIONS,05,VACCINATIONS05,
C4-1020,42595,GROOMING,03,GROOMING03,
A9-6565,42595,GROOMING,01,GROOMING01,
F8-9832,42596,GENERAL SURGERIES,14,GENERAL SURGERIES14,
D7-7113,42596,VACCINATIONS,05,VACCINATIONS05,
B6-3912,42596,VACCINATIONS,05,VACCINATIONS05,
B5-1294,42596,VACCINATIONS,05,VACCINATIONS05,
C0-1121,42596,VACCINATIONS,05,VACCINATIONS05,
E2-3845,42596,VACCINATIONS,05,VACCINATIONS05,
C6-8475,42596,VACCINATIONS,05,VACCINATIONS05,
F6-1280,42596,VACCINATIONS,05,VACCINATIONS05,
E1-1725,42596,GENERAL SURGERIES,18,GENERAL SURGERIES18,
C5-9371,42596,ORTHOPEDIC,02,ORTHOPEDIC02,
A0-4879,42596,GROOMING,03,GROOMING03,
B0-3148,42596,ORTHOPEDIC,05,ORTHOPEDIC05,
B4-1445,42596,OFFICE FEES,03,OFFICE FEES03,
C7-1603,42596,GROOMING,03,GROOMING03,
C5-9453,42596,GROOMING,01,GROOMING01,
A1-3525,42596,GROOMING,01,GROOMING01,
D6-5754,42597,GROOMING,01,GROOMING01,
A0-2610,42597,GROOMING,01,GROOMING01,
D4-5670,42598,VACCINATIONS,05,VACCINATIONS05,
A2-9810,42598,VACCINATIONS,05,VACCINATIONS05,
F4-8162,42598,VACCINATIONS,05,VACCINATIONS05,
C0-4696,42599,VACCINATIONS,05,VACCINATIONS05,
A9-6231,42599,VACCINATIONS,05,VACCINATIONS05,
E7-3619,42599,VACCINATIONS,05,VACCINATIONS05,
A8-9530,42599,VACCINATIONS,05,VACCINATIONS05,
F3-2944,42599,VACCINATIONS,05,VACCINATIONS05,
F0-2209,42599,GENERAL SURGERIES,18,GENERAL SURGERIES18,
B0-3976,42599,VACCINATIONS,03,VACCINATIONS03,
A0-5186,42599,ORTHOPEDIC,02,ORTHOPEDIC02,
A7-2023,42599,GROOMING,03,GROOMING03,
F3-5414,42599,GROOMING,01,GROOMING01,
D2-1754,42600,VACCINATIONS,05,VACCINATIONS05,
E9-9428,42601,GROOMING,01,GROOMING01,
D7-7753,42601,GROOMING,01,GROOMING01,
U8-6473,42601,GROOMING,01,GROOMING01,
E0-3943,42602,VACCINATIONS,05,VACCINATIONS05,
F4-3338,42602,VACCINATIONS,05,VACCINATIONS05,
B4-2361,42602,VACCINATIONS,05,VACCINATIONS05,
A9-5813,42602,VACCINATIONS,05,VACCINATIONS05,
E2-3876,42602,VACCINATIONS,05,VACCINATIONS05,
F8-8489,42602,GENERAL SURGERIES,07,GENERAL SURGERIES07,
E4-5478,42602,GENERAL SURGERIES,13,GENERAL SURGERIES13,
D6-5344,42602,GENERAL SURGERIES,12,GENERAL SURGERIES12,
D4-9408,42602,GROOMING,01,GROOMING01,
C5-8639,42602,GROOMING,01,GROOMING01,
A3-1896,42602,GROOMING,01,GROOMING01,
E6-7182,42603,GROOMING,02,GROOMING02,
F8-3927,42603,VACCINATIONS,06,VACCINATIONS06,
E0-4203,42603,VACCINATIONS,05,VACCINATIONS05,
D5-2007,42603,VACCINATIONS,05,VACCINATIONS05,
A6-5684,42603,VACCINATIONS,05,VACCINATIONS05,
D6-8798,42603,VACCINATIONS,05,VACCINATIONS05,
B1-3935,42603,VACCINATIONS,05,VACCINATIONS05,
D0-1398,42603,VACCINATIONS,05,VACCINATIONS05,
D7-9558,42603,VACCINATIONS,05,VACCINATIONS05,
F4-3245,42603,VACCINATIONS,05,VACCINATIONS05,
A3-5387,42603,VACCINATIONS,05,VACCINATIONS05,
A3-3655,42603,VACCINATIONS,05,VACCINATIONS05,
D9-5504,42603,VACCINATIONS,05,VACCINATIONS05,
F5-4189,42603,VACCINATIONS,05,VACCINATIONS05,
C0-4465,42603,OFFICE FEES,01,OFFICE FEES01,
D7-1589,42603,GENERAL SURGERIES,01,GENERAL SURGERIES01,
J6-8562,42603,GENERAL SURGERIES,08,GENERAL SURGERIES08,
F4-3259,42603,GROOMING,01,GROOMING01,
A4-6945,42603,GROOMING,01,GROOMING01,
F7-8631,42603,GROOMING,01,GROOMING01,
E7-8559,42603,GROOMING,01,GROOMING01,
F9-9096,42604,VACCINATIONS,05,VACCINATIONS05,
E3-7060,42604,VACCINATIONS,05,VACCINATIONS05,
D9-4589,42604,VACCINATIONS,05,VACCINATIONS05,
D8-2541,42604,VACCINATIONS,05,VACCINATIONS05,
B5-2845,42605,VACCINATIONS,05,VACCINATIONS05,
F9-9495,42605,VACCINATIONS,05,VACCINATIONS05,
E2-8406,42605,VACCINATIONS,05,VACCINATIONS05,
A7-3949,42605,VACCINATIONS,05,VACCINATIONS05,
F4-6388,42605,VACCINATIONS,05,VACCINATIONS05,
C1-8904,42605,VACCINATIONS,05,VACCINATIONS05,
E2-5983,42605,VACCINATIONS,05,VACCINATIONS05,
B1-8166,42605,VACCINATIONS,05,VACCINATIONS05,
D9-5566,42605,VACCINATIONS,05,VACCINATIONS05,
C3-5152,42605,GENERAL SURGERIES,10,GENERAL SURGERIES10,
B4-5599,42605,GENERAL SURGERIES,10,GENERAL SURGERIES10,
F8-7251,42605,GROOMING,01,GROOMING01,
E6-9420,42605,GENERAL SURGERIES,03,GENERAL SURGERIES03,
F8-2256,42605,GENERAL SURGERIES,03,GENERAL SURGERIES03,
C4-1227,42606,ORTHOPEDIC,08,ORTHOPEDIC08,
E4-3798,42606,VACCINATIONS,01,VACCINATIONS01,
B2-8298,42606,VACCINATIONS,05,VACCINATIONS05,
E7-5573,42606,VACCINATIONS,05,VACCINATIONS05,
B1-4645,42606,VACCINATIONS,05,VACCINATIONS05,
C6-4512,42606,VACCINATIONS,05,VACCINATIONS05,
D8-3969,42606,VACCINATIONS,05,VACCINATIONS05,
B4-8244,42606,VACCINATIONS,05,VACCINATIONS05,
E3-6030,42606,VACCINATIONS,05,VACCINATIONS05,
A0-6296,42606,VACCINATIONS,05,VACCINATIONS05,
B5-9921,42606,VACCINATIONS,05,VACCINATIONS05,
B6-5847,42606,VACCINATIONS,05,VACCINATIONS05,
E3-4289,42606,GENERAL SURGERIES,18,GENERAL SURGERIES18,
F6-5510,42606,ORTHOPEDIC,04,ORTHOPEDIC04,
F9-4556,42606,GROOMING,03,GROOMING03,
B9-3837,42607,VACCINATIONS,05,VACCINATIONS05,
F0-1121,42608,VACCINATIONS,05,VACCINATIONS05,
B6-8419,42608,VACCINATIONS,05,VACCINATIONS05,
A5-5535,42608,VACCINATIONS,01,VACCINATIONS01,
C8-9851,42608,GROOMING,03,GROOMING03,
C2-8045,42608,GROOMING,01,GROOMING01,
E7-6171,42609,VACCINATIONS,05,VACCINATIONS05,
F3-7090,42609,VACCINATIONS,06,VACCINATIONS06,
F2-4105,42610,VACCINATIONS,05,VACCINATIONS05,
B1-4568,42611,VACCINATIONS,05,VACCINATIONS05,
C4-7306,42611,VACCINATIONS,05,VACCINATIONS05,
A7-4459,42611,VACCINATIONS,05,VACCINATIONS05,
B5-5506,42611,VACCINATIONS,05,VACCINATIONS05,
D3-3747,42611,GROOMING,01,GROOMING01,
B0-2491,42612,VACCINATIONS,05,VACCINATIONS05,
A0-2151,42612,VACCINATIONS,06,VACCINATIONS06,
B0-6071,42612,VACCINATIONS,05,VACCINATIONS05,
C5-6730,42612,VACCINATIONS,05,VACCINATIONS05,
D4-2322,42612,VACCINATIONS,05,VACCINATIONS05,
D9-9312,42612,VACCINATIONS,05,VACCINATIONS05,
E4-4654,42612,VACCINATIONS,05,VACCINATIONS05,
F5-2863,42612,VACCINATIONS,05,VACCINATIONS05,
C7-3383,42612,VACCINATIONS,05,VACCINATIONS05,
C8-7754,42612,VACCINATIONS,01,VACCINATIONS01,
C3-7570,42612,GENERAL SURGERIES,18,GENERAL SURGERIES18,
C9-8631,42612,GROOMING,03,GROOMING03,
A1-6018,42612,GROOMING,03,GROOMING03,
E7-3999,42612,GROOMING,03,GROOMING03,
B4-8914,42612,GROOMING,01,GROOMING01,
A7-4087,42612,GROOMING,01,GROOMING01,
B6-3595,42612,GENERAL SURGERIES,03,GENERAL SURGERIES03,
F2-5772,42612,GENERAL SURGERIES,03,GENERAL SURGERIES03,
F0-6228,42613,VACCINATIONS,05,VACCINATIONS05,
A0-1972,42614,VACCINATIONS,06,VACCINATIONS06,
E2-3908,42615,VACCINATIONS,05,VACCINATIONS05,
F6-9380,42616,VACCINATIONS,04,VACCINATIONS04,
D6-3282,42616,VACCINATIONS,05,VACCINATIONS05,
A4-7862,42616,VACCINATIONS,05,VACCINATIONS05,
C0-2881,42616,GROOMING,01,GROOMING01,
E1-9999,42617,VACCINATIONS,05,VACCINATIONS05,
C0-8164,42617,VACCINATIONS,05,VACCINATIONS05,
B7-3789,42618,GENERAL SURGERIES,03,GENERAL SURGERIES03,
E4-1841,42619,VACCINATIONS,05,VACCINATIONS05,
A6-1018,42619,VACCINATIONS,05,VACCINATIONS05,
C9-8473,42619,VACCINATIONS,05,VACCINATIONS05,
B6-4622,42619,VACCINATIONS,05,VACCINATIONS05,
E8-9436,42619,GROOMING,03,GROOMING03,
C8-9452,42619,GROOMING,01,GROOMING01,
C7-7019,42620,GENERAL SURGERIES,03,GENERAL SURGERIES03,
A6-6173,42621,VACCINATIONS,05,VACCINATIONS05,
C4-7615,42621,VACCINATIONS,05,VACCINATIONS05,
B0-5418,42621,VACCINATIONS,05,VACCINATIONS05,
A0-1230,42621,VACCINATIONS,05,VACCINATIONS05,
F0-3819,42621,VACCINATIONS,05,VACCINATIONS05,
D2-7653,42621,VACCINATIONS,05,VACCINATIONS05,
D3-2189,42621,VACCINATIONS,05,VACCINATIONS05,
A7-4746,42621,GROOMING,01,GROOMING01,
A6-9274,42622,VACCINATIONS,05,VACCINATIONS05,
D6-4831,42622,VACCINATIONS,05,VACCINATIONS05,
F0-9778,42622,VACCINATIONS,05,VACCINATIONS05,
A5-7433,42622,VACCINATIONS,05,VACCINATIONS05,
D2-8669,42622,VACCINATIONS,05,VACCINATIONS05,
C6-1412,42622,VACCINATIONS,05,VACCINATIONS05,
F3-7360,42622,GROOMING,02,GROOMING02,
A2-9229,42622,GROOMING,03,GROOMING03,
F7-2944,42622,GROOMING,03,GROOMING03,
B0-1949,42622,GROOMING,03,GROOMING03,
E3-9712,42622,GENERAL SURGERIES,03,GENERAL SURGERIES03,
C3-5477,42623,VACCINATIONS,05,VACCINATIONS05,
C8-6998,42623,VACCINATIONS,05,VACCINATIONS05,
B1-5303,42623,VACCINATIONS,05,VACCINATIONS05,
F8-4755,42623,VACCINATIONS,05,VACCINATIONS05,
E6-7577,42623,GROOMING,01,GROOMING01,
F8-8957,42623,ORTHOPEDIC,04,ORTHOPEDIC04,
B5-7783,42623,GROOMING,01,GROOMING01,
F6-6662,42624,VACCINATIONS,05,VACCINATIONS05,
F5-1929,42624,VACCINATIONS,05,VACCINATIONS05,
F1-7580,42624,VACCINATIONS,05,VACCINATIONS05,
O6-3123,42624,VACCINATIONS,05,VACCINATIONS05,
A8-7493,42624,VACCINATIONS,05,VACCINATIONS05,
B3-8838,42624,VACCINATIONS,05,VACCINATIONS05,
B0-3518,42624,VACCINATIONS,05,VACCINATIONS05,
E9-4320,42624,VACCINATIONS,05,VACCINATIONS05,
F1-2388,42624,GENERAL SURGERIES,13,GENERAL SURGERIES13,
B1-7289,42625,VACCINATIONS,05,VACCINATIONS05,
D1-1113,42625,GROOMING,03,GROOMING03,
C1-2139,42625,GROOMING,03,GROOMING03,
E6-6933,42626,VACCINATIONS,04,VACCINATIONS04,
C0-5315,42626,VACCINATIONS,05,VACCINATIONS05,
C3-2744,42626,VACCINATIONS,05,VACCINATIONS05,
E8-8645,42626,VACCINATIONS,05,VACCINATIONS05,
D3-9086,42626,VACCINATIONS,05,VACCINATIONS05,
F6-9596,42626,GROOMING,03,GROOMING03,
F3-7323,42627,VACCINATIONS,05,VACCINATIONS05,
B4-8251,42627,GROOMING,01,GROOMING01,
B6-4911,42627,GROOMING,01,GROOMING01,
F8-5367,42628,VACCINATIONS,05,VACCINATIONS05,
A0-2747,42629,VACCINATIONS,05,VACCINATIONS05,
F7-9251,42630,VACCINATIONS,05,VACCINATIONS05,
C3-1251,42630,VACCINATIONS,05,VACCINATIONS05,
E7-9280,42630,VACCINATIONS,05,VACCINATIONS05,
F3-2949,42630,VACCINATIONS,05,VACCINATIONS05,
D4-3688,42630,VACCINATIONS,05,VACCINATIONS05,
K0-8177,42630,VACCINATIONS,05,VACCINATIONS05,
A6-9157,42630,VACCINATIONS,05,VACCINATIONS05,
D5-4703,42630,VACCINATIONS,05,VACCINATIONS05,
B8-4981,42630,VACCINATIONS,04,VACCINATIONS04,
C0-5208,42630,GENERAL SURGERIES,01,GENERAL SURGERIES01,
E7-9507,42630,GROOMING,03,GROOMING03,
B1-8738,42630,GENERAL SURGERIES,03,GENERAL SURGERIES03,
F1-3954,42631,VACCINATIONS,05,VACCINATIONS05,
C8-9971,42631,VACCINATIONS,05,VACCINATIONS05,
B0-7968,42631,ORTHOPEDIC,03,ORTHOPEDIC03,
B5-8456,42631,GENERAL SURGERIES,03,GENERAL SURGERIES03,
B8-8667,42631,GROOMING,03,GROOMING03,
A2-4511,42632,GENERAL SURGERIES,01,GENERAL SURGERIES01,
D1-8434,42632,VACCINATIONS,05,VACCINATIONS05,
M8-7852,42632,VACCINATIONS,05,VACCINATIONS05,
E5-4647,42632,VACCINATIONS,05,VACCINATIONS05,
D0-8844,42632,VACCINATIONS,05,VACCINATIONS05,
E6-1383,42632,VACCINATIONS,05,VACCINATIONS05,
C6-4159,42632,VACCINATIONS,05,VACCINATIONS05,
F7-7811,42632,VACCINATIONS,05,VACCINATIONS05,
E0-9256,42632,VACCINATIONS,05,VACCINATIONS05,
B6-5002,42632,VACCINATIONS,05,VACCINATIONS05,
A1-8618,42632,VACCINATIONS,05,VACCINATIONS05,
N0-9539,42632,VACCINATIONS,05,VACCINATIONS05,
F3-1606,42632,VACCINATIONS,05,VACCINATIONS05,
D2-8143,42632,VACCINATIONS,05,VACCINATIONS05,
E0-4947,42632,VACCINATIONS,05,VACCINATIONS05,
B5-6810,42632,VACCINATIONS,05,VACCINATIONS05,
B4-8110,42632,ORTHOPEDIC,05,ORTHOPEDIC05,
D0-1951,42632,GENERAL SURGERIES,11,GENERAL SURGERIES11,
B6-9756,42632,GROOMING,03,GROOMING03,
C9-8031,42632,GROOMING,03,GROOMING03,
C3-9278,42632,GROOMING,03,GROOMING03,
D8-3359,42632,GROOMING,03,GROOMING03,
E4-4990,42632,GROOMING,03,GROOMING03,
B0-6189,42632,GROOMING,01,GROOMING01,
A3-3363,42632,GENERAL SURGERIES,03,GENERAL SURGERIES03,
E2-1206,42633,VACCINATIONS,05,VACCINATIONS05,
F7-6374,42633,VACCINATIONS,05,VACCINATIONS05,
A5-7891,42633,GENERAL SURGERIES,11,GENERAL SURGERIES11,
C5-3984,42633,GROOMING,01,GROOMING01,
D6-9276,42634,HOSPITALIZATION,01,HOSPITALIZATION01,
C7-6555,42635,GROOMING,02,GROOMING02,
C9-3325,42635,HOSPITALIZATION,01,HOSPITALIZATION01,
D6-8946,42635,VACCINATIONS,05,VACCINATIONS05,
F9-5716,42635,VACCINATIONS,05,VACCINATIONS05,
D0-2734,42635,VACCINATIONS,05,VACCINATIONS05,
C1-9213,42635,VACCINATIONS,05,VACCINATIONS05,
B3-1169,42635,VACCINATIONS,05,VACCINATIONS05,
B5-3471,42636,ORTHOPEDIC,03,ORTHOPEDIC03,
D0-9683,42636,VACCINATIONS,05,VACCINATIONS05,
C8-5868,42636,GENERAL SURGERIES,07,GENERAL SURGERIES07,
A6-8383,42637,VACCINATIONS,05,VACCINATIONS05,
D6-6605,42637,VACCINATIONS,05,VACCINATIONS05,
D7-2874,42637,VACCINATIONS,05,VACCINATIONS05,
B4-6170,42637,OFFICE FEES,02,OFFICE FEES02,
F3-7262,42637,GENERAL SURGERIES,03,GENERAL SURGERIES03,
C6-1197,42638,GENERAL SURGERIES,13,GENERAL SURGERIES13,
A7-8523,42638,VACCINATIONS,05,VACCINATIONS05,
F1-3946,42638,VACCINATIONS,05,VACCINATIONS05,
A9-9321,42638,VACCINATIONS,05,VACCINATIONS05,
A0-7012,42638,VACCINATIONS,05,VACCINATIONS05,
F5-2718,42638,VACCINATIONS,05,VACCINATIONS05,
B1-3660,42638,VACCINATIONS,05,VACCINATIONS05,
D1-2286,42638,VACCINATIONS,05,VACCINATIONS05,
C4-1832,42638,GENERAL SURGERIES,12,GENERAL SURGERIES12,
F5-2775,42638,GROOMING,02,GROOMING02,
E6-1614,42638,GROOMING,03,GROOMING03,
C4-1427,42638,GROOMING,03,GROOMING03,
C2-2955,42639,VACCINATIONS,01,VACCINATIONS01,
D2-9988,42639,VACCINATIONS,05,VACCINATIONS05,
F3-9741,42639,VACCINATIONS,05,VACCINATIONS05,
D7-9880,42639,VACCINATIONS,05,VACCINATIONS05,
C7-6390,42639,VACCINATIONS,05,VACCINATIONS05,
C3-1121,42639,VACCINATIONS,05,VACCINATIONS05,
A0-2985,42639,VACCINATIONS,05,VACCINATIONS05,
D2-5002,42639,OFFICE FEES,01,OFFICE FEES01,
B9-4177,42639,ORTHOPEDIC,06,ORTHOPEDIC06,
D3-6027,42639,ORTHOPEDIC,09,ORTHOPEDIC09,
B7-1700,42639,GENERAL SURGERIES,19,GENERAL SURGERIES19,
E9-2823,42639,ORTHOPEDIC,01,ORTHOPEDIC01,
B7-6899,42639,HOSPITALIZATION,01,HOSPITALIZATION01,
E3-2137,42639,GENERAL SURGERIES,19,GENERAL SURGERIES19,
B8-7462,42640,VACCINATIONS,05,VACCINATIONS05,
E5-4073,42640,VACCINATIONS,05,VACCINATIONS05,
F4-7521,42641,VACCINATIONS,05,VACCINATIONS05,
E4-5313,42641,GENERAL SURGERIES,03,GENERAL SURGERIES03,
A5-1668,42642,GENERAL SURGERIES,14,GENERAL SURGERIES14,
Q2-3642,42642,ORTHOPEDIC,09,ORTHOPEDIC09,
D5-8502,42643,VACCINATIONS,05,VACCINATIONS05,
F2-5525,42643,VACCINATIONS,05,VACCINATIONS05,
B5-3682,42643,GENERAL SURGERIES,16,GENERAL SURGERIES16,
B1-3966,42643,GROOMING,03,GROOMING03,
C1-7228,42643,ORTHOPEDIC,01,ORTHOPEDIC01,
A8-1399,42643,GROOMING,01,GROOMING01,
C8-5345,42644,VACCINATIONS,05,VACCINATIONS05,
B7-4845,42644,ORTHOPEDIC,04,ORTHOPEDIC04,
F0-1174,42644,GROOMING,01,GROOMING01,
F7-5220,42645,ORTHOPEDIC,09,ORTHOPEDIC09,
E0-8136,42645,GENERAL SURGERIES,08,GENERAL SURGERIES08,
A2-6019,42645,VACCINATIONS,05,VACCINATIONS05,
E8-6560,42645,VACCINATIONS,05,VACCINATIONS05,
F8-2249,42645,VACCINATIONS,05,VACCINATIONS05,
C4-3016,42645,GENERAL SURGERIES,15,GENERAL SURGERIES15,
E6-3526,42645,GENERAL SURGERIES,16,GENERAL SURGERIES16,
D0-1618,42645,GROOMING,01,GROOMING01,
A3-6134,42645,GROOMING,01,GROOMING01,
B1-1919,42646,VACCINATIONS,05,VACCINATIONS05,
D7-3453,42646,VACCINATIONS,05,VACCINATIONS05,
B5-1799,42646,VACCINATIONS,05,VACCINATIONS05,
F2-5490,42646,VACCINATIONS,05,VACCINATIONS05,
D1-4885,42646,VACCINATIONS,05,VACCINATIONS05,
X0-8765,42646,GENERAL SURGERIES,08,GENERAL SURGERIES08,
C4-7566,42646,GENERAL SURGERIES,03,GENERAL SURGERIES03,
D7-1192,42647,VACCINATIONS,05,VACCINATIONS05,
E2-1244,42648,VACCINATIONS,05,VACCINATIONS05,
D8-7616,42648,VACCINATIONS,05,VACCINATIONS05,
P2-7342,42648,VACCINATIONS,05,VACCINATIONS05,
A3-7219,42648,VACCINATIONS,05,VACCINATIONS05,
A9-5588,42649,VACCINATIONS,05,VACCINATIONS05,
C9-9514,42649,VACCINATIONS,05,VACCINATIONS05,
E6-2909,42649,VACCINATIONS,05,VACCINATIONS05,
F6-7385,42649,ORTHOPEDIC,07,ORTHOPEDIC07,
A2-9238,42649,ORTHOPEDIC,09,ORTHOPEDIC09,
B5-7069,42649,GROOMING,03,GROOMING03,
E3-3079,42649,GROOMING,03,GROOMING03,
B7-4163,42649,GROOMING,01,GROOMING01,
C5-8665,42649,GROOMING,01,GROOMING01,
C0-3815,42650,VACCINATIONS,05,VACCINATIONS05,
E2-6480,42650,GROOMING,01,GROOMING01,
E5-2475,42651,VACCINATIONS,06,VACCINATIONS06,
D7-1537,42651,VACCINATIONS,05,VACCINATIONS05,
B3-7056,42651,VACCINATIONS,05,VACCINATIONS05,
F4-5237,42651,VACCINATIONS,05,VACCINATIONS05,
B7-9156,42651,GROOMING,01,GROOMING01,
F2-8407,42652,GENERAL SURGERIES,19,GENERAL SURGERIES19,
E9-4149,42653,GENERAL SURGERIES,19,GENERAL SURGERIES19,
A1-8716,42653,VACCINATIONS,05,VACCINATIONS05,
C2-2999,42653,VACCINATIONS,05,VACCINATIONS05,
A2-7627,42653,VACCINATIONS,05,VACCINATIONS05,
F1-6479,42653,VACCINATIONS,05,VACCINATIONS05,
B6-7976,42653,OFFICE FEES,03,OFFICE FEES03,
C1-1426,42653,GROOMING,01,GROOMING01,
C2-2951,42654,VACCINATIONS,05,VACCINATIONS05,
G9-0817,42654,VACCINATIONS,05,VACCINATIONS05,
D3-9699,42655,VACCINATIONS,05,VACCINATIONS05,
D4-5312,42656,VACCINATIONS,05,VACCINATIONS05,
B7-8183,42656,VACCINATIONS,05,VACCINATIONS05,
E7-8758,42656,VACCINATIONS,05,VACCINATIONS05,
D6-9325,42656,VACCINATIONS,05,VACCINATIONS05,
E7-4876,42656,VACCINATIONS,05,VACCINATIONS05,
C6-8469,42656,VACCINATIONS,05,VACCINATIONS05,
F6-6812,42656,VACCINATIONS,05,VACCINATIONS05,
C2-6694,42656,VACCINATIONS,04,VACCINATIONS04,
A8-5384,42656,GROOMING,03,GROOMING03,
A5-5164,42656,GROOMING,01,GROOMING01,
F5-5303,42656,GROOMING,01,GROOMING01,
D7-8709,42656,GROOMING,01,GROOMING01,
E6-8207,42656,GENERAL SURGERIES,03,GENERAL SURGERIES03,
E3-9205,42657,VACCINATIONS,05,VACCINATIONS05,
E0-6328,42657,VACCINATIONS,05,VACCINATIONS05,
F1-7056,42657,VACCINATIONS,05,VACCINATIONS05,
D2-9825,42657,VACCINATIONS,05,VACCINATIONS05,
D9-6088,42657,GENERAL SURGERIES,16,GENERAL SURGERIES16,
C1-3363,42657,GENERAL SURGERIES,12,GENERAL SURGERIES12,
F5-8231,42658,VACCINATIONS,05,VACCINATIONS05,
D4-4907,42658,GENERAL SURGERIES,05,GENERAL SURGERIES05,
B5-9880,42658,GROOMING,01,GROOMING01,
B9-7536,42659,VACCINATIONS,05,VACCINATIONS05,
C7-8736,42660,OFFICE FEES,02,OFFICE FEES02,
E7-1178,42660,VACCINATIONS,05,VACCINATIONS05,
D6-4640,42660,VACCINATIONS,05,VACCINATIONS05,
